,TempHighF,TempAvgF,TempLowF,DewPointHighF,DewPointAvgF,DewPointLowF,HumidityHighPercent,HumidityAvgPercent,HumidityLowPercent,SeaLevelPressureHighInches,SeaLevelPressureAvgInches,SeaLevelPressureLowInches,VisibilityHighMiles,VisibilityAvgMiles,VisibilityLowMiles,WindHighMPH,WindAvgMPH,WindGustMPH,PrecipitationSumInches
10,-1.4,-1.2857142857142858,-1.6850550422768258,-1.75,-1.434782608695652,-1.7262934676838981,0.6190476190476191,0.3857142857142857,0.26506024096385544,1.8636363636363438,2.0526315789473575,1.8000000000000036,0.051498669138363165,0.0,0.8581941621393993,-1.0,-1.3333333333333333,-1.125,0.0
11,-0.7,-0.9047619047619048,-1.4735680211435664,-0.75,-0.8260869565217391,-1.2936956012425513,0.7301587301587302,0.5857142857142857,0.5060240963855422,0.772727272727272,0.5789473684210458,0.5000000000000089,0.051498669138363165,0.0,0.3150175181121863,0.0,-0.3333333333333333,0.125,0.0
12,-1.4,-1.380952380952381,-1.8965420634100851,-1.35,-1.5217391304347827,-1.973492248507525,0.7301587301587302,0.4,0.1927710843373494,1.8636363636363438,1.9473684210526236,1.1999999999999964,0.051498669138363165,0.0,0.5866058401257928,1.6,1.0,1.25,0.0
13,-1.25,-1.4285714285714286,-2.2490204319655174,-1.45,-1.6956521739130435,-2.035291943713432,0.6031746031746033,0.3142857142857143,0.14457831325301207,1.818181818181808,1.8421052631578898,1.1500000000000061,0.051498669138363165,0.0,0.8581941621393993,0.2,-0.3333333333333333,0.0,0.0
14,-0.6,-0.7619047619047619,-1.262081000010307,-0.55,-0.5652173913043478,-0.7992980395952979,0.8253968253968254,0.5857142857142857,0.44578313253012053,0.1818181818181921,-0.2631578947368441,-0.5000000000000089,0.051498669138363165,0.0,0.3150175181121863,0.6,0.6666666666666666,0.875,0.0
15,-1.2,-1.2380952380952381,-1.8260463896989987,-0.6,-1.2608695652173914,-2.2206910293311517,0.7936507936507937,0.4571428571428572,0.2530120481927711,1.818181818181808,0.4210526315789356,-0.6000000000000071,0.051498669138363165,0.0,-0.7713357699422395,1.6,1.6666666666666667,1.625,0.0
16,-2.35,-2.0952380952380953,-2.671994474232036,-2.55,-2.3043478260869565,-3.0240870670079385,0.2063492063492064,0.15714285714285714,0.1927710843373494,3.2727272727272476,3.578947368421027,2.95000000000001,0.051498669138363165,0.0,0.8581941621393993,0.8,0.6666666666666666,0.75,0.0
17,-1.75,-1.8095238095238095,-2.671994474232036,-1.85,-2.1739130434782608,-2.9004876765961254,0.4920634920634921,0.22857142857142854,0.08433734939759038,2.636363636363616,2.736842105263137,2.2500000000000044,0.051498669138363165,0.0,0.8581941621393993,0.0,0.0,0.125,0.0
18,-1.5,-1.2380952380952381,-1.40307234743248,-0.75,-0.6956521739130435,-1.2936956012425513,0.8888888888888888,0.6857142857142857,0.5662650602409638,1.1363636363636238,1.0526315789473577,1.050000000000008,0.051498669138363165,-8.0,-1.586100735983059,-0.2,-1.3333333333333333,-0.375,160.0
19,-0.65,-0.5238095238095238,-0.48662858918835616,-0.3,-0.2608695652173913,-0.05770169712441766,0.8888888888888888,0.7571428571428571,0.6746987951807228,0.45454545454545603,0.5789473684210458,0.4500000000000009,0.051498669138363165,-6.0,-1.8576890579966654,-0.2,-0.6666666666666666,-0.25,0.0
20,-0.55,-0.38095238095238093,-0.20464589434401037,-0.1,0.0,0.1894970836992091,0.8888888888888888,0.7714285714285714,0.6987951807228916,-0.49999999999999195,-0.6842105263157796,-0.8000000000000036,0.051498669138363165,-2.0,-1.586100735983059,0.0,0.3333333333333333,0.0,100.0
21,-0.4,-0.5238095238095238,-0.8391069577437884,-0.6,-1.0434782608695652,-1.9116925533016182,0.8888888888888888,0.37142857142857144,0.03614457831325302,0.36363636363636803,0.3157894736842017,-0.19999999999999646,0.051498669138363165,-1.0,-0.49974744792863307,-0.2,-0.6666666666666666,-0.25,0.0
22,-0.8,-0.7619047619047619,-0.9800983051659613,-0.4,-0.6086956521739131,-1.1082965156248314,0.746031746031746,0.5857142857142857,0.5060240963855422,0.1818181818181921,0.052631578947376294,-0.050000000000007996,0.051498669138363165,0.0,0.8581941621393993,0.4,-0.3333333333333333,0.375,10.0
23,-0.6,-0.7619047619047619,-1.1915853262992206,-0.3,-1.0869565217391304,-2.097091638919338,0.7936507936507937,0.34285714285714286,0.048192771084337366,0.36363636363636803,0.052631578947376294,-0.25000000000000444,0.051498669138363165,-1.0,0.043429196098579856,0.8,0.6666666666666666,1.0,0.0
24,-0.35,-0.7619047619047619,-1.6145593685657393,-1.75,-1.565217391304348,-1.9116925533016182,0.523809523809524,0.20000000000000007,0.024096385542168697,1.1818181818181759,0.6842105263157796,0.5000000000000089,0.051498669138363165,0.0,0.8581941621393993,0.6,0.0,1.0,0.0
25,-0.95,-1.0,-1.40307234743248,-1.85,-1.6521739130434783,-2.158891334125245,0.19047619047619047,0.11428571428571432,0.13253012048192775,1.7727272727272558,1.7368421052631373,1.3000000000000125,0.051498669138363165,0.0,0.8581941621393993,0.2,-0.3333333333333333,0.0,0.0
26,-0.55,-0.8095238095238095,-1.40307234743248,-1.75,-1.4782608695652173,-1.7262934676838981,0.2857142857142858,0.15714285714285714,0.12048192771084337,0.590909090909096,0.6842105263157796,0.7499999999999956,0.051498669138363165,0.0,0.8581941621393993,0.2,-0.3333333333333333,-0.125,0.0
27,-0.95,-0.9047619047619048,-1.1915853262992206,-1.75,-1.7826086956521738,-2.2206910293311517,0.12698412698412698,0.05714285714285716,0.08433734939759038,1.318181818181816,1.5263157894736694,1.5000000000000089,0.051498669138363165,0.0,0.5866058401257928,0.2,0.0,0.0,0.0
28,-0.65,-0.9047619047619048,-1.6145593685657393,-1.25,-1.2173913043478262,-1.7262934676838981,0.3492063492063493,0.2571428571428571,0.2530120481927711,0.818181818181824,1.0,0.9500000000000097,0.051498669138363165,0.0,0.8581941621393993,-0.2,-1.0,-0.25,0.0
29,-0.55,-0.6666666666666666,-1.0505939788770478,-1.25,-1.3478260869565217,-2.035291943713432,0.4285714285714286,0.17142857142857149,0.048192771084337366,1.227272727272728,1.1578947368420915,1.050000000000008,0.051498669138363165,0.0,0.8581941621393993,-0.8,-0.6666666666666666,-0.625,0.0
30,-0.05,-0.42857142857142855,-0.9800983051659613,-0.75,-1.0869565217391304,-1.7262934676838981,0.5396825396825398,0.24285714285714288,0.08433734939759038,0.36363636363636803,0.0,-0.29999999999999466,0.051498669138363165,0.0,0.8581941621393993,0.6,0.0,0.625,0.0
31,-1.0,-1.0476190476190477,-1.544063694854653,-1.9,-1.6521739130434783,-1.973492248507525,0.3492063492063493,0.17142857142857149,0.10843373493975905,1.59090909090908,1.6315789473684033,1.4000000000000106,0.051498669138363165,0.0,0.8581941621393993,0.4,0.3333333333333333,0.5,0.0
32,-0.65,-0.9047619047619048,-1.6145593685657393,-1.35,-1.4782608695652173,-1.6644937724779916,0.523809523809524,0.2571428571428571,0.10843373493975905,0.681818181818184,0.5789473684210458,0.5000000000000089,0.051498669138363165,0.0,0.8581941621393993,-0.2,-0.3333333333333333,-0.375,0.0
33,-1.35,-1.4761904761904763,-2.3195161056766036,-1.2,-1.391304347826087,-1.9116925533016182,0.6507936507936509,0.5285714285714286,0.48192771084337355,2.954545454545432,2.4736842105262933,0.7499999999999956,0.051498669138363165,-2.0,-1.3145124139694524,1.4,1.3333333333333333,1.25,60.0
34,-2.15,-1.9047619047619047,-2.3900117793876903,-2.2,-1.9130434782608696,-2.529689505360685,0.6984126984126984,0.4714285714285714,0.3493975903614458,3.0909090909090717,3.315789473684183,2.450000000000001,0.051498669138363165,-1.0,-1.042924091955846,0.6,0.0,0.375,50.0
35,-0.65,-1.1904761904761905,-2.3900117793876903,-1.4,-1.4782608695652173,-1.788093162889805,0.7619047619047619,0.37142857142857144,0.12048192771084337,1.363636363636352,1.0,0.5499999999999992,0.051498669138363165,0.0,0.3150175181121863,-1.0,-1.3333333333333333,-0.875,0.0
36,-0.35,-0.6190476190476191,-1.1915853262992206,-1.05,-0.9565217391304348,-1.1082965156248314,0.6190476190476191,0.3571428571428572,0.20481927710843373,-0.3636363636363519,-0.8421052631578898,-1.0999999999999983,0.051498669138363165,0.0,0.8581941621393993,-0.2,-0.6666666666666666,-0.125,0.0
37,-1.15,-1.2380952380952381,-1.8260463896989987,-1.15,-1.6521739130434783,-2.8386879813902186,0.46031746031746024,0.24285714285714288,0.13253012048192775,0.9090909090909121,0.4736842105263119,-0.5000000000000089,0.051498669138363165,0.0,0.8581941621393993,1.6,1.3333333333333333,1.375,20.0
38,-2.2,-1.9047619047619047,-2.3195161056766036,-2.35,-2.0434782608695654,-2.715088590978405,0.5079365079365079,0.30000000000000004,0.20481927710843373,1.954545454545448,2.1052631578947154,1.8000000000000036,0.051498669138363165,0.0,0.8581941621393993,0.4,0.3333333333333333,0.25,50.0
39,-1.7,-1.6666666666666667,-2.3195161056766036,-2.35,-2.0869565217391304,-2.591489200566592,0.4126984126984128,0.2142857142857143,0.13253012048192775,1.9999999999999838,2.1578947368420915,1.9000000000000017,0.051498669138363165,0.0,0.8581941621393993,0.4,0.0,0.25,0.0
40,-0.9,-1.1904761904761905,-2.037533410832258,-0.75,-1.0869565217391304,-1.9116925533016182,0.6825396825396826,0.5285714285714286,0.4578313253012049,0.818181818181824,0.3157894736842017,-0.050000000000007996,0.051498669138363165,0.0,0.8581941621393993,0.4,0.6666666666666666,0.75,0.0
41,-0.15,-0.23809523809523808,-0.34563724176618327,-0.35,-0.30434782608695654,0.004097998081489025,0.7777777777777779,0.5285714285714286,0.38554216867469887,-0.5454545454545279,-0.6842105263157796,-0.6000000000000071,0.051498669138363165,0.0,0.5866058401257928,0.2,1.3333333333333333,0.5,0.0
42,-0.35,-0.3333333333333333,-0.34563724176618327,-0.2,-0.08695652173913043,-0.6138989539775779,0.6984126984126984,0.6285714285714286,0.6024096385542168,-0.7727272727272558,-1.0,-0.8000000000000036,0.051498669138363165,0.0,0.5866058401257928,0.2,0.3333333333333333,0.625,1.0
43,-1.4,-1.3333333333333333,-1.7555507159879122,-1.3,-1.2173913043478262,-1.4790946868602715,0.6666666666666667,0.6,0.5903614457831325,0.86363636363636,0.4736842105263119,-0.050000000000007996,0.051498669138363165,-2.0,-0.7713357699422395,1.0,2.0,1.0,20.0
44,-1.85,-1.5714285714285714,-1.8260463896989987,-1.4,-1.2173913043478262,-1.417294991654365,0.7142857142857142,0.6714285714285715,0.6626506024096386,0.9090909090909121,0.8947368421052662,0.35000000000000264,0.051498669138363165,-4.0,-1.042924091955846,0.0,0.3333333333333333,-0.5,0.0
45,-0.95,-0.9523809523809523,-1.262081000010307,-1.05,-0.8695652173913043,-0.7374983443893912,0.8253968253968254,0.5857142857142857,0.43373493975903615,0.13636363636364005,-0.2631578947368441,-0.19999999999999646,0.051498669138363165,-4.0,-1.3145124139694524,-0.6,-1.0,-0.375,150.0
46,-1.75,-1.5714285714285714,-2.037533410832258,-1.2,-1.5217391304347827,-2.158891334125245,0.6825396825396826,0.4714285714285714,0.3493975903614458,1.9090909090908958,1.9473684210526236,1.0999999999999983,0.051498669138363165,0.0,0.8581941621393993,0.6,1.6666666666666667,0.375,0.0
47,-2.55,-2.0952380952380953,-2.3900117793876903,-2.45,-2.0,-2.3442904197429653,0.33333333333333337,0.3857142857142857,0.46987951807228917,2.227272727272712,2.5263157894736694,2.5500000000000167,0.051498669138363165,0.0,0.8581941621393993,0.4,1.0,0.25,0.0
48,-2.25,-1.8571428571428572,-2.1785247582544307,-1.85,-1.608695652173913,-2.097091638919338,0.6507936507936509,0.5857142857142857,0.5783132530120483,1.499999999999992,1.6842105263157796,1.6499999999999972,0.051498669138363165,-3.0,-1.3145124139694524,-1.0,-0.6666666666666666,-1.125,0.0
49,-0.9,-1.0476190476190477,-1.6145593685657393,-1.2,-1.0869565217391304,-1.3554952964484581,0.7619047619047619,0.5142857142857143,0.3614457831325301,0.818181818181824,0.8947368421052662,0.6000000000000071,0.051498669138363165,-3.0,-1.042924091955846,0.2,0.0,0.0,0.0
50,-0.35,-0.6666666666666666,-1.3325766737213935,-0.65,-0.6956521739130435,-0.7992980395952979,0.9365079365079365,0.6142857142857143,0.4096385542168675,0.1818181818181921,0.2631578947368441,0.09999999999999823,0.051498669138363165,-5.0,-1.8576890579966654,0.0,-0.3333333333333333,-0.125,0.0
51,-1.15,-1.1904761904761905,-1.7555507159879122,-0.85,-1.0869565217391304,-1.2936956012425513,0.7142857142857142,0.6714285714285715,0.6746987951807228,0.681818181818184,0.7894736842105136,0.5499999999999992,0.051498669138363165,-2.0,-0.7713357699422395,0.4,1.3333333333333333,0.25,1.0
52,-2.35,-1.8095238095238095,-1.8965420634100851,-1.75,-1.391304347826087,-1.4790946868602715,0.8253968253968254,0.7571428571428571,0.7228915662650603,1.0,1.2631578947368254,1.4000000000000106,-6.067479563938489,-5.0,-1.586100735983059,0.4,1.3333333333333333,0.25,100.0
53,-1.3,-1.3333333333333333,-1.8965420634100851,-1.6,-1.391304347826087,-1.4790946868602715,0.6031746031746033,0.4285714285714286,0.3373493975903615,0.86363636363636,0.9473684210526238,0.8499999999999938,0.051498669138363165,-1.0,0.043429196098579856,0.2,0.0,0.125,0.0
54,-0.7,-1.0476190476190477,-1.9670377371211716,-1.4,-1.173913043478261,-1.417294991654365,0.7619047619047619,0.44285714285714284,0.24096385542168675,0.13636363636364005,0.1052631578947339,0.09999999999999823,0.051498669138363165,0.0,0.8581941621393993,-0.6,-0.3333333333333333,-0.25,0.0
55,0.15,-0.2857142857142857,-0.9096026314548749,-0.9,-1.0434782608695652,-1.788093162889805,0.7777777777777779,0.34285714285714286,0.060240963855421686,0.0,-0.368421052631578,-0.29999999999999466,0.051498669138363165,0.0,0.3150175181121863,1.0,0.3333333333333333,1.125,0.0
56,-0.35,-0.6666666666666666,-1.262081000010307,-0.7,-1.1304347826086956,-1.788093162889805,0.4285714285714286,0.22857142857142854,0.14457831325301207,0.4090909090909201,0.4736842105263119,0.5000000000000089,0.051498669138363165,0.0,0.8581941621393993,0.4,0.0,0.25,0.0
57,-0.35,-0.23809523809523808,-0.06365454692183747,-0.25,-0.17391304347826086,0.1276973884933024,0.8412698412698412,0.6714285714285715,0.5662650602409638,0.0,0.052631578947376294,0.1500000000000062,0.051498669138363165,-5.0,-1.8576890579966654,0.0,0.0,0.25,0.0
58,-0.1,-0.14285714285714285,-0.13415022063292392,-0.2,-0.4782608695652174,-1.3554952964484581,0.7936507936507937,0.3571428571428572,0.08433734939759038,0.1818181818181921,0.1578947368421102,0.050000000000007996,0.051498669138363165,-2.0,-1.3145124139694524,0.4,0.0,0.25,0.0
59,-0.05,-0.19047619047619047,-0.34563724176618327,-0.15,-0.34782608695652173,-1.170096210830738,0.6507936507936509,0.4,0.26506024096385544,0.09090909090910412,0.0,-0.09999999999999823,0.051498669138363165,0.0,0.5866058401257928,0.0,-0.3333333333333333,-0.125,0.0
60,-0.05,0.0,0.21832814792250832,-0.2,-0.043478260869565216,0.49849555972874254,0.8888888888888888,0.6142857142857143,0.44578313253012053,-0.6818181818181679,-0.7894736842105136,-0.9500000000000097,0.051498669138363165,-1.0,-1.3145124139694524,0.4,0.6666666666666666,0.5,0.0
61,0.0,-0.14285714285714285,-0.20464589434401037,-0.1,-0.4782608695652174,-1.4790946868602715,0.6984126984126984,0.30000000000000004,0.060240963855421686,0.04545454545455206,-0.7894736842105136,-1.0,0.051498669138363165,-1.0,0.043429196098579856,0.6,1.0,0.875,0.0
62,-0.55,-0.7619047619047619,-1.3325766737213935,-1.65,-1.4782608695652173,-1.788093162889805,0.4761904761904763,0.22857142857142854,0.10843373493975905,0.590909090909096,0.5789473684210458,0.6000000000000071,0.051498669138363165,0.0,0.8581941621393993,0.2,0.0,-0.125,0.0
63,-0.3,-0.47619047619047616,-0.8391069577437884,-0.45,-0.6521739130434783,-1.2936956012425513,0.5714285714285714,0.37142857142857144,0.26506024096385544,-0.1363636363636239,-0.2105263157894678,-0.19999999999999646,0.051498669138363165,0.0,0.8581941621393993,0.2,0.3333333333333333,0.125,0.0
64,0.15,0.047619047619047616,0.14783247421142187,-0.25,-0.21739130434782608,-0.4284998683598578,0.746031746031746,0.4285714285714286,0.22891566265060243,-0.1363636363636239,-0.2631578947368441,-0.1500000000000062,0.051498669138363165,0.0,0.043429196098579856,0.4,-0.3333333333333333,0.375,0.0
65,-0.35,-0.3333333333333333,-0.34563724176618327,-0.15,-0.43478260869565216,-0.4902995635657645,0.6984126984126984,0.5428571428571428,0.46987951807228917,0.09090909090910412,0.2105263157894678,0.3999999999999929,0.051498669138363165,-1.0,-0.49974744792863307,-0.2,-0.3333333333333333,-0.375,0.0
66,-0.6,-0.5238095238095238,-0.5571242628994426,-0.05,-0.043478260869565216,-0.24310078274213773,0.8888888888888888,0.8285714285714285,0.8072289156626506,-0.09090909090908797,0.052631578947376294,0.19999999999999646,0.051498669138363165,-6.0,-1.586100735983059,-0.2,0.0,-0.125,1.0
67,-1.55,-1.380952380952381,-1.6850550422768258,-1.0,-1.2173913043478262,-1.8498928580957117,0.7301587301587302,0.5142857142857143,0.39759036144578314,0.818181818181824,0.9473684210526238,0.7499999999999956,0.051498669138363165,-2.0,-1.3145124139694524,1.4,1.0,1.0,110.0
68,-1.2,-1.3333333333333333,-2.037533410832258,-1.7,-1.4782608695652173,-1.8498928580957117,0.7142857142857142,0.41428571428571426,0.22891566265060243,0.6363636363636319,0.5263157894736882,0.1500000000000062,0.051498669138363165,0.0,0.8581941621393993,-0.2,-0.6666666666666666,-0.5,0.0
69,-0.15,-0.5238095238095238,-1.1210896525881342,-0.8,-0.6521739130434783,-0.984697125213018,0.7301587301587302,0.4714285714285714,0.32530120481927716,-0.7272727272727038,-0.7894736842105136,-0.8000000000000036,0.051498669138363165,0.0,0.043429196098579856,0.0,0.3333333333333333,0.0,0.0
70,-0.05,-0.23809523809523808,-0.48662858918835616,-0.05,-0.17391304347826086,-0.18130108753623103,0.8888888888888888,0.6714285714285715,0.5301204819277108,-0.27272727272726394,-0.2631578947368441,-0.19999999999999646,0.051498669138363165,-3.0,-1.8576890579966654,0.6,0.0,0.75,0.0
71,-0.5,-1.0476190476190477,-2.2490204319655174,0.05,-0.6956521739130435,-1.9116925533016182,0.8253968253968254,0.7428571428571429,0.7108433734939759,1.0454545454545359,0.2631578947368441,-0.1500000000000062,0.051498669138363165,-2.0,-1.3145124139694524,1.4,1.6666666666666667,2.0,80.0
72,-1.8,-1.7619047619047619,-2.531003126809863,-1.95,-1.7826086956521738,-2.4060901149488716,0.6031746031746033,0.41428571428571426,0.32530120481927716,1.636363636363632,1.7368421052631373,1.7000000000000053,0.051498669138363165,-1.0,-0.7713357699422395,1.0,1.6666666666666667,1.0,80.0
73,-1.65,-1.5714285714285714,-2.1080290845433445,-1.5,-1.3043478260869565,-1.5408943820661782,0.873015873015873,0.6428571428571428,0.5060240963855422,1.0454545454545359,0.9473684210526238,0.7499999999999956,0.051498669138363165,-2.0,-1.3145124139694524,-0.8,-0.3333333333333333,-1.0,170.0
74,-1.5,-1.2857142857142858,-1.544063694854653,-1.15,-0.9565217391304348,-0.984697125213018,0.7777777777777779,0.7,0.6746987951807228,0.45454545454545603,0.3157894736842017,0.3999999999999929,0.051498669138363165,-3.0,-0.7713357699422395,0.0,-0.6666666666666666,-0.625,0.0
75,-0.9,-0.9047619047619048,-1.1915853262992206,-1.2,-1.0,-0.984697125213018,0.8253968253968254,0.5,0.28915662650602414,0.9090909090909121,0.9473684210526238,0.8499999999999938,0.051498669138363165,-2.0,-0.7713357699422395,0.0,-0.3333333333333333,-0.125,0.0
76,-0.8,-0.9523809523809523,-1.4735680211435664,-0.8,-0.8260869565217391,-0.9228974300071113,0.7777777777777779,0.5428571428571428,0.4096385542168675,0.09090909090910412,-0.052631578947376294,-0.1500000000000062,0.051498669138363165,-1.0,-0.49974744792863307,0.6,0.3333333333333333,0.125,0.0
77,-1.2,-1.0,-1.1210896525881342,-0.45,-0.5217391304347826,-0.7374983443893912,0.8888888888888888,0.8714285714285714,0.8795180722891567,1.0,0.4736842105263119,-0.050000000000007996,0.051498669138363165,-7.0,-1.586100735983059,0.2,-0.3333333333333333,0.0,740.0
78,-1.25,-1.1428571428571428,-1.4735680211435664,-1.05,-0.9565217391304348,-1.2318959060366448,0.7777777777777779,0.6285714285714286,0.5421686746987953,1.318181818181816,1.5263157894736694,1.5499999999999992,0.051498669138363165,-1.0,-1.3145124139694524,0.4,0.0,0.25,110.0
79,-0.6,-0.5714285714285714,-0.6981156103216155,-0.5,-0.43478260869565216,-0.3667001731539511,0.746031746031746,0.6,0.5180722891566265,0.772727272727272,0.4210526315789356,0.1500000000000062,0.051498669138363165,-1.0,-0.7713357699422395,-0.2,-0.6666666666666666,-0.5,10.0
80,0.0,-0.14285714285714285,-0.2751415680550968,-0.5,-0.30434782608695654,0.06589769328739571,0.8888888888888888,0.5571428571428572,0.3493975903614458,-0.6818181818181679,-1.2105263157894677,-1.650000000000015,0.051498669138363165,-1.0,-0.7713357699422395,0.2,0.0,0.125,0.0
81,-0.65,-0.6190476190476191,-0.768611284032702,-0.8,-1.434782608695652,-2.158891334125245,0.3015873015873016,0.12857142857142856,0.07228915662650603,1.0,0.6842105263157796,-0.9000000000000018,0.051498669138363165,0.0,0.8581941621393993,2.2,2.0,2.0,0.0
82,-0.75,-1.0,-1.6145593685657393,-1.3,-1.5217391304347827,-1.9116925533016182,0.4920634920634921,0.11428571428571432,0.13253012048192775,1.318181818181816,1.3684210526315779,1.050000000000008,0.051498669138363165,0.0,0.8581941621393993,-0.8,-0.3333333333333333,-0.375,0.0
83,-0.4,-0.5238095238095238,-0.768611284032702,-0.35,-0.43478260869565216,-0.4902995635657645,0.7777777777777779,0.5857142857142857,0.46987951807228917,0.13636363636364005,0.2105263157894678,0.19999999999999646,0.051498669138363165,0.0,0.8581941621393993,0.0,0.0,0.375,0.0
84,-0.45,-0.23809523809523808,0.14783247421142187,-0.1,0.043478260869565216,0.49849555972874254,0.8888888888888888,0.7714285714285714,0.6987951807228916,-0.49999999999999195,-0.736842105263156,-1.1500000000000061,0.051498669138363165,-5.0,-1.8576890579966654,-0.2,-0.3333333333333333,-0.5,70.0
85,-0.95,-0.8095238095238095,-0.8391069577437884,-0.4,-0.6956521739130435,-1.170096210830738,0.8888888888888888,0.5571428571428572,0.3493975903614458,-0.045454545454535915,-0.5263157894736882,-1.050000000000008,0.051498669138363165,0.0,0.8581941621393993,2.2,2.0,1.875,0.0
86,-0.75,-0.8571428571428571,-1.3325766737213935,-1.75,-1.5217391304347827,-1.9116925533016182,0.25396825396825395,0.12857142857142856,0.0963855421686747,-0.09090909090908797,-0.3157894736842017,-0.6499999999999974,0.051498669138363165,0.0,0.8581941621393993,0.6,0.3333333333333333,0.625,0.0
87,0.0,-0.38095238095238093,-0.9096026314548749,-0.5,-0.8260869565217391,-1.2318959060366448,0.5714285714285714,0.3142857142857143,0.16867469879518077,-1.1363636363636238,-1.3684210526315779,-1.1999999999999964,0.051498669138363165,0.0,0.8581941621393993,1.0,1.0,0.625,0.0
88,-0.55,-0.5238095238095238,-0.6276199366105291,-0.55,-1.0434782608695652,-1.417294991654365,0.6825396825396826,0.3571428571428572,0.16867469879518077,0.590909090909096,0.368421052631578,-0.1500000000000062,0.051498669138363165,-1.0,-0.2281591259150266,0.4,0.3333333333333333,0.625,0.0
89,-0.35,-0.6666666666666666,-1.262081000010307,-1.3,-1.0869565217391304,-1.2318959060366448,0.7142857142857142,0.3571428571428572,0.13253012048192775,0.772727272727272,0.7894736842105136,0.6499999999999974,0.051498669138363165,0.0,0.8581941621393993,-0.6,-1.0,-0.75,0.0
90,-0.15,-0.2857142857142857,-0.4161329154772697,-0.3,-0.30434782608695654,-0.6138989539775779,0.8888888888888888,0.6,0.4216867469879519,-0.22727272727271186,-0.2631578947368441,-0.4000000000000107,0.051498669138363165,-2.0,-1.8576890579966654,0.8,0.6666666666666666,0.75,0.0
91,-0.3,-0.19047619047619047,0.07733680050033541,-0.05,0.043478260869565216,0.004097998081489025,1.0,0.7571428571428571,0.6024096385542168,-0.27272727272726394,-0.2631578947368441,-0.1500000000000062,0.051498669138363165,-3.0,-1.586100735983059,-0.2,-0.3333333333333333,-0.5,0.0
